tahun,provinsi,kab_kota,sisa_makanan,kayu_ranting,kertas_karton,plastik,logam,kain,karet_kulit,kaca,jenis_lainnya,sampah_harian,sampah_tahunan,anorganik,organik
2021,Sulawesi Tenggara,Kab. Wakatobi,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,7919.0,2890267.0,39.34,54.71
2021,Sulawesi Tenggara,Kota Kendari,43.65,17.44,16.78,17.25,1.54,0.72,1.06,1.16,0.4,26450.0,9654267.0,38.51,61.09
2021,Gorontalo,Kota Gorontalo,21.0,10.0,10.0,30.0,8.0,5.0,7.0,9.0,7.12,14121.0,5154150.0,69.0,31.0
2021,Sulawesi Barat,Kab. Mamuju,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,12544.0,4578699.0,39.34,54.71
2021,Sulawesi Barat,Kab. Majene,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,6976.0,2546342.0,39.34,54.71
2021,Sulawesi Barat,Kab. Mamuju Tengah,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,6264.0,2286448.0,39.34,54.71
2021,Maluku,Kab. Maluku Tengah,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,17032.0,6216592.0,39.34,54.71
2021,Maluku,Kab. Buru Selatan,33.0,22.0,11.0,23.0,2.0,1.0,1.0,2.0,5.0,3095.0,1129660.0,40.0,55.0
2021,Maluku,Kota Tual,8.5,17.5,10.8,15.8,5.6,9.3,7.0,6.7,18.8,5373.0,1961192.0,55.2,26.0
2021,Maluku Utara,Kota Tidore Kepulauan,34.0,25.0,12.0,11.8,2.3,0.8,1.5,5.8,6.8,4612.0,1683453.0,34.2,59.0
2021,Papua,Kab. Jayapura,40.0,14.21,20.0,20.0,3.0,2.58,1.95,2.27,7.12,8424.0,3074687.0,49.800000000000004,54.21
2021,Papua,Kab. Biak Numfor,12.88,39.22,22.35,11.63,10.46,0.01,0.13,3.32,7.12,5842.0,2132359.0,47.900000000000006,52.1
2021,Papua,Kab. Keerom,10.0,10.0,5.0,45.0,10.0,5.0,5.0,5.0,5.0,2465.0,899696.0,75.0,20.0
2021,Papua,Kota Jayapura,67.39,10.5,4.78,6.59,4.22,2.04,1.09,0.45,2.94,21780.0,7949656.0,19.169999999999998,77.89
2021,Papua Barat,Kab. Manokwari,44.0,14.21,11.0,26.0,3.2,2.58,1.95,2.27,19.0,16002.0,5840566.0,47.00000000000001,58.21
2021,Papua Selatan,Kab. Asmat,20.0,10.0,15.0,40.0,4.0,3.0,3.0,3.0,2.0,4465.0,1629827.0,68.0,30.0
2021,Papua Tengah,Kab. Nabire,62.56,15.13,4.6,11.32,0.48,1.95,1.95,1.79,2.17,6765.0,2469386.0,22.089999999999996,77.69
2021,Papua Pegunungan,Kab. Lanny Jaya,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,8078.0,2948324.0,39.34,54.71
2021,Papua Barat Daya,Kab. Sorong Selatan,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,2238.0,816739.0,39.34,54.71
2021,Papua Barat Daya,Kab. Tambrauw,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,1135.0,414333.0,39.34,54.71
2020,Aceh,Kab. Aceh Timur,37.0,14.0,5.0,26.0,5.0,3.0,2.0,4.0,4.0,5760.0,2102349.0,45.0,51.0
2020,Aceh,Kab. Aceh Tengah,22.0,18.0,7.0,26.0,3.0,11.0,5.0,5.0,3.0,10155.0,3706715.0,57.0,40.0
2020,Aceh,Kab. Simeulue,5.18,13.05,11.93,35.73,16.88,6.65,5.55,2.03,3.0,4355.0,1589710.0,78.77,18.23
2020,Aceh,Kab. Aceh Jaya,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,4624.0,1687651.0,39.34,54.71
2020,Aceh,Kab. Bener Meriah,20.0,20.0,10.0,15.0,5.0,10.0,5.0,5.0,10.0,6465.0,2359754.0,50.0,40.0
2020,Aceh,Kota Banda Aceh,35.2,11.5,3.0,6.8,4.5,7.5,9.3,4.5,17.7,24329.0,8880012.0,35.6,46.7
2020,Aceh,Kota Sabang,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,2637.0,962482.0,39.34,54.71
2020,Aceh,Kota Langsa,18.0,21.0,4.0,8.0,13.0,10.0,7.0,8.0,11.0,9517.0,3473778.0,50.0,39.0
2020,Sumatera Utara,Kab. Langkat,37.0,31.0,24.4,7.0,0.2,0.2,0.2,2.27,7.12,41208.0,15040949.0,34.269999999999996,68.0
2020,Sumatera Utara,Kab. Deli Serdang,20.5,24.0,13.8,20.2,6.0,5.0,3.0,2.0,5.5,109785.0,40071689.0,50.0,44.5
2020,Sumatera Utara,Kab. Asahan,1.16,61.4,7.18,13.04,2.0,5.48,0.44,1.33,7.97,62485.0,22807197.0,29.47,62.559999999999995
2020,Sumatera Utara,Kab. Dairi,55.53,10.99,12.48,19.26,0.32,0.35,0.2,0.53,0.34,11372.0,4150838.0,33.14000000000001,66.52
2020,Sumatera Utara,Kab. Humbang Hasundutan,12.0,55.0,10.0,13.0,3.0,1.0,0.2,0.8,5.0,5706.0,2082537.0,28.0,67.0
2020,Sumatera Utara,Kab. Samosir,24.0,10.0,20.0,30.0,6.2,2.0,1.0,0.8,6.0,8869.0,3237063.0,60.0,34.0
2020,Sumatera Utara,Kota Medan,48.0,5.0,17.0,14.0,1.0,4.0,2.0,1.0,8.0,170468.0,62220689.0,39.0,53.0
2020,Sumatera Utara,Kota Sibolga,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,6134.0,2238844.0,39.34,54.71
2020,Sumatera Utara,Kota Tebing Tinggi,62.7,1.73,11.43,16.65,0.73,2.6,0.71,1.83,1.62,12254.0,4472604.0,33.949999999999996,64.43
2020,Sumatera Barat,Kab. Pesisir Selatan,20.4,19.6,23.0,19.0,16.0,0.42,1.58,2.27,7.12,15352.0,5603444.0,62.27,40.0
2020,Sumatera Barat,Kab. Sijunjung,20.8,18.6,38.4,19.6,1.9,0.3,0.4,2.27,7.12,9586.0,3498967.0,62.87,39.400000000000006
2020,Sumatera Barat,Kab. Tanah Datar,69.34,14.21,8.63,6.0,2.24,1.57,1.95,3.33,8.89,12044.0,4395916.0,23.72,83.55000000000001
2020,Sumatera Barat,Kab. Agam,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,19785.0,7221364.0,39.34,54.71
2020,Sumatera Barat,Kab. Lima Puluh Kota,40.0,17.0,10.0,16.0,4.0,3.0,2.0,2.0,6.0,15489.0,5653646.0,37.0,57.0
2020,Sumatera Barat,Kab. Dharmasraya,40.5,14.21,20.0,30.0,45.0,2.58,1.95,2.27,7.12,9755.0,3560556.0,101.8,54.71
2020,Sumatera Barat,Kab. Pasaman Barat,30.0,10.0,20.0,30.0,5.0,2.58,1.95,2.27,5.0,17749.0,6478341.0,61.800000000000004,40.0
2020,Sumatera Barat,Kota Padang,62.0,8.3,6.1,12.6,0.2,2.8,1.5,2.4,4.1,63633.0,23225972.0,25.599999999999998,70.3
2020,Sumatera Barat,Kota Solok,46.07,11.56,9.28,22.32,0.6,0.54,0.1,1.1,8.43,5070.0,1850587.0,33.940000000000005,57.63
2020,Sumatera Barat,Kota Sawahlunto,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,1877.0,685282.0,39.34,54.71
2020,Sumatera Barat,Kota Padang Panjang,43.15,23.56,14.35,12.67,1.5,0.95,0.8,1.19,1.83,4663.0,1701951.0,31.46,66.71
2020,Sumatera Barat,Kota Bukittinggi,61.81,1.1,16.79,17.74,0.46,0.9,1.95,0.51,0.69,12430.0,4536841.0,38.35,62.910000000000004
2020,Sumatera Barat,Kota Payakumbuh,51.62,7.43,11.42,21.54,0.65,1.56,0.57,0.87,4.34,9775.0,3567904.0,36.61,59.05
2020,Riau,Kab. Kampar,20.0,10.0,5.0,35.0,10.0,5.0,5.0,5.0,5.0,35188.0,12843547.0,65.0,30.0
2020,Riau,Kab. Indragiri Hilir,40.5,14.21,36.0,33.0,12.0,2.58,1.95,2.27,7.12,29993.0,10947270.0,87.8,54.71
2020,Riau,Kab. Pelalawan,10.0,18.0,20.0,30.0,6.0,3.0,5.0,3.0,5.0,15112.0,5515880.0,67.0,28.0
2020,Riau,Kab. Siak,39.0,15.0,10.0,26.0,1.0,2.0,2.0,3.0,2.0,19107.0,6973982.0,44.0,54.0
2020,Riau,Kab. Kuantan Singingi,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,13366.0,4878473.0,39.34,54.71
2020,Riau,Kota Pekanbaru,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,109715.0,40046154.0,39.34,54.71
2020,Riau,Kota Dumai,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,15991.0,5836843.0,39.34,54.71
2020,Jambi,Kab. Merangin,26.5,15.0,14.5,23.0,4.5,3.0,2.5,1.0,10.0,19543.0,7133250.0,48.5,41.5
2020,Jambi,Kab. Sarolangun,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,11127.0,4061209.0,39.34,54.71
2020,Jambi,Kab. Batanghari,36.0,15.0,18.8,14.0,3.2,3.0,2.0,2.0,6.0,12260.0,4475017.0,43.0,51.0
2020,Jambi,Kab. Muaro Jambi,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,8162.0,2979297.0,39.34,54.71
2020,Jambi,Kab. Tanjung Jabung Barat,5.0,8.0,30.0,30.0,3.0,6.0,10.0,2.0,6.0,16697.0,6094259.0,81.0,13.0
2020,Jambi,Kab. Bungo,63.13,13.25,1.42,4.48,5.88,3.83,5.73,1.38,0.9,15236.0,5561038.0,22.720000000000002,76.38
2020,Jambi,Kab. Tebo,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,13507.0,4929967.0,39.34,54.71
2020,Jambi,Kota Sungai Penuh,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,4909.0,1791639.0,39.34,54.71
2020,Sumatera Selatan,Kab. Ogan Komering Ulu,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,14885.0,5432996.0,39.34,54.71
2020,Sumatera Selatan,Kab. Muara Enim,61.02,8.07,7.38,17.18,1.14,1.33,0.36,0.31,3.21,40643.0,14834586.0,27.7,69.09
2020,Sumatera Selatan,Kab. Musi Rawas,41.18,5.08,1.07,9.63,19.79,0.53,3.74,17.38,1.6,28434.0,10378308.0,52.14,46.26
2020,Sumatera Selatan,Kab. Musi Banyuasin,58.3,4.8,9.1,21.2,1.1,3.0,0.8,0.8,0.9,25916.0,9459369.0,35.99999999999999,63.099999999999994
2020,Sumatera Selatan,Kab. Banyuasin,38.12,8.46,16.65,13.39,0.95,1.25,1.97,1.26,17.95,56829.0,20742614.0,35.46999999999999,46.58
2020,Sumatera Selatan,Kab. Ogan Komering Ulu Timur,1.0,5.0,7.0,7.0,1.0,1.0,2.0,1.0,75.0,48295.0,17627584.0,19.0,6.0
2020,Sumatera Selatan,Kab. Ogan Ilir,30.0,15.0,10.0,10.0,5.0,5.0,5.0,5.0,15.0,29455.0,10751006.0,40.0,45.0
2020,Sumatera Selatan,Kab. Empat Lawang,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,17729.0,6471100.0,39.34,54.71
2020,Sumatera Selatan,Kota Palembang,55.0,5.0,10.0,14.0,5.0,4.0,3.0,2.0,2.0,116819.0,42639066.0,38.0,60.0
2020,Sumatera Selatan,Kota Prabumulih,61.5,5.8,2.7,25.4,0.4,0.9,0.2,0.3,2.8,9446.0,3447954.0,29.899999999999995,67.3
2020,Bengkulu,Kab. Lebong,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,4309.0,1572697.0,39.34,54.71
2020,Bengkulu,Kab. Kepahiang,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,5616.0,2049884.0,39.34,54.71
2020,Bengkulu,Kab. Bengkulu Tengah,20.2,45.0,15.0,18.0,1.0,0.5,0.1,0.2,7.12,5812.0,2121490.0,34.800000000000004,65.2
2020,Lampung,Kab. Lampung Barat,25.0,20.0,15.0,35.0,2.0,0.5,0.5,0.2,1.8,12276.0,4480594.0,53.2,45.0
2020,Lampung,Kab. Way Kanan,0.58,0.16,0.05,0.12,0.0,0.04,0.02,0.02,0.01,19188.0,7003649.0,0.24999999999999997,0.74
2020,Lampung,Kab. Pesawaran,29.0,31.0,10.0,20.0,3.0,1.0,2.0,2.0,2.0,17936.0,6546786.0,38.0,60.0
2020,Lampung,Kota Bandar Lampung,40.4,12.9,11.7,17.4,3.1,2.5,1.8,2.3,7.9,75794.0,27664916.0,38.79999999999999,53.3
2020,Lampung,Kota Metro,56.47,6.24,9.4,24.07,0.56,1.25,0.27,0.88,0.86,10316.0,3765179.0,36.43000000000001,62.71
2020,Kepulauan Bangka Belitung,Kab. Bangka,26.17,11.5,30.86,18.82,0.62,3.79,0.42,0.66,7.16,12862.0,4694732.0,55.169999999999995,37.67
2020,Kepulauan Bangka Belitung,Kab. Belitung,0.5,75.0,0.3,0.6,0.03,0.25,0.02,0.3,23.0,7099.0,2591091.0,1.5,75.5
2020,Kepulauan Bangka Belitung,Kab. Bangka Tengah,40.0,14.0,10.0,15.0,2.0,12.0,4.0,1.0,2.0,7989.0,2916014.0,44.0,54.0
2020,Kepulauan Bangka Belitung,Kab. Bangka Barat,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,7961.0,2905853.0,39.34,54.71
2020,Kepulauan Bangka Belitung,Kab. Belitung Timur,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,5047.0,1842199.0,39.34,54.71
2020,Kepulauan Bangka Belitung,Kota Pangkal Pinang,51.73,12.8,7.77,9.6,2.28,3.88,6.22,2.26,3.46,15183.0,5541616.0,32.01,64.53
2020,Kepulauan Riau,Kab. Bintan,38.8,5.5,24.4,12.4,0.5,5.5,3.9,2.5,6.5,5342.0,1949965.0,49.199999999999996,44.3
2020,Kepulauan Riau,Kab. Karimun,23.0,19.0,24.0,24.5,4.0,2.5,1.5,1.2,0.3,17720.0,6467753.0,57.7,42.0
2020,Kepulauan Riau,Kab. Natuna,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,3114.0,1136674.0,39.34,54.71
2020,Kepulauan Riau,Kab. Lingga,41.2,13.6,18.3,10.2,1.8,8.9,3.9,1.9,0.2,2783.0,1015755.0,45.0,54.800000000000004
2020,Kepulauan Riau,Kab. Kepulauan Anambas,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,1288.0,470270.0,39.34,54.71
2020,Kepulauan Riau,Kota Batam,49.0,9.0,10.0,19.0,1.0,2.0,0.0,1.0,9.0,83748.0,30567918.0,33.0,58.0
2020,Kepulauan Riau,Kota Tanjung Pinang,21.0,37.0,7.0,25.0,3.0,2.0,2.0,1.0,2.0,14798.0,5401305.0,40.0,58.0
2020,DKI Jakarta,Kab. Adm. Kep. Seribu,23.02,2.97,0.18,0.9,0.08,2.58,1.95,0.65,72.2,1734.0,632924.0,6.340000000000001,25.99
2020,DKI Jakarta,Kota Adm. Jakarta Pusat,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,84474.0,30833129.0,39.34,54.71
2020,DKI Jakarta,Kota Adm. Jakarta Utara,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,134104.0,48948103.0,39.34,54.71
2020,DKI Jakarta,Kota Adm. Jakarta Barat,69.77,5.78,3.08,2.97,1.49,2.99,1.25,0.01,12.66,197197.0,71976800.0,11.790000000000001,75.55
2020,DKI Jakarta,Kota Adm. Jakarta Selatan,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,192100.0,70116463.0,39.34,54.71
2020,DKI Jakarta,Kota Adm. Jakarta Timur,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,227325.0,82973803.0,39.34,54.71
2020,Jawa Barat,Kab. Bandung,43.0,10.0,9.0,20.0,2.0,1.0,1.95,1.0,14.0,132135.0,48229189.0,34.95,53.0
2020,Jawa Barat,Kab. Ciamis,26.4,0.4,33.0,5.0,10.7,6.4,1.7,16.1,0.3,57513.0,20992070.0,72.9,26.799999999999997
2020,Jawa Barat,Kab. Cirebon,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,122841.0,44836818.0,39.34,54.71
2020,Jawa Barat,Kab. Sumedang,62.27,1.97,9.25,12.57,1.77,0.91,1.25,1.09,8.92,44059.0,16081627.0,26.84,64.24000000000001
2020,Jawa Barat,Kab. Bekasi,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,190024.0,69358651.0,39.34,54.71
2020,Jawa Barat,Kab. Pangandaran,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,17130.0,6252333.0,39.34,54.71
2020,Jawa Barat,Kota Bogor,20.0,33.3,19.7,10.0,1.5,3.5,1.0,1.0,10.0,67376.0,24592233.0,36.7,53.3
2020,Jawa Barat,Kota Sukabumi,46.62,15.78,7.97,12.45,0.91,1.66,0.84,1.91,11.86,17924.0,6542409.0,25.74,62.4
2020,Jawa Barat,Kota Bandung,44.52,3.98,13.12,16.7,0.9,4.75,2.38,1.97,11.68,153982.0,56203459.0,39.82,48.5
2020,Jawa Barat,Kota Depok,62.95,0.57,6.1,21.36,0.14,0.57,0.5,0.57,7.24,129549.0,47285423.0,29.240000000000002,63.52
2020,Jawa Barat,Kota Cimahi,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,27338.0,9978238.0,39.34,54.71
2020,Jawa Barat,Kota Tasikmalaya,48.7,14.21,5.8,5.4,0.2,1.9,1.95,6.3,31.6,29230.0,10668851.0,21.549999999999997,62.910000000000004
2020,Jawa Barat,Kota Banjar,42.97,10.84,9.41,24.62,1.02,1.18,0.05,2.81,7.09,8374.0,3056685.0,39.09,53.81
2020,Jawa Tengah,Kab. Cilacap,57.67,10.63,9.71,16.42,1.33,1.25,0.51,0.65,1.83,93978.0,34301917.0,29.87,68.3
2020,Jawa Tengah,Kab. Purworejo,3.0,67.0,6.0,9.0,4.0,0.5,0.3,1.0,8.2,28807.0,10514686.0,20.8,70.0
2020,Jawa Tengah,Kab. Wonosobo,40.0,21.5,15.0,20.0,0.2,0.2,0.1,1.0,2.0,35165.0,12835210.0,36.50000000000001,61.5
2020,Jawa Tengah,Kab. Magelang,37.8,3.9,26.2,17.9,1.3,1.1,0.8,2.4,8.6,68091.0,24853033.0,49.69999999999999,41.699999999999996
2020,Jawa Tengah,Kab. Boyolali,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,28793.0,10509461.0,39.34,54.71
2020,Jawa Tengah,Kab. Sukoharjo,60.4,2.63,8.14,15.2,3.18,3.8,4.1,1.2,1.35,36401.0,13286350.0,35.620000000000005,63.03
2020,Jawa Tengah,Kab. Wonogiri,25.0,10.0,20.0,25.0,5.0,5.0,2.5,5.0,2.5,43744.0,15966385.0,62.5,35.0
2020,Jawa Tengah,Kab. Sragen,74.7,0.8,8.1,11.3,0.5,1.9,0.3,1.8,0.3,53431.0,19502344.0,23.9,75.5
2020,Jawa Tengah,Kab. Blora,4.0,10.0,35.0,40.0,3.0,2.0,2.0,2.0,2.0,37142.0,13556825.0,84.0,14.0
2020,Jawa Tengah,Kab. Rembang,38.12,1.59,13.38,34.45,0.93,1.88,0.77,1.33,7.55,23810.0,8690562.0,52.74000000000001,39.71
2020,Jawa Tengah,Kab. Pati,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,65496.0,23906058.0,39.34,54.71
2020,Jawa Tengah,Kab. Kudus,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,44089.0,16092412.0,39.34,54.71
2020,Jawa Tengah,Kab. Jepara,55.08,5.29,11.48,19.63,1.26,2.12,1.02,1.2,2.92,69704.0,25441830.0,36.71,60.37
2020,Jawa Tengah,Kab. Semarang,58.0,5.0,8.9,19.0,2.5,3.2,1.95,2.3,0.5,53340.0,19469009.0,37.85,63.0
2020,Jawa Tengah,Kab. Temanggung,28.32,33.98,11.4,10.57,1.37,2.4,1.24,2.25,8.38,49628.0,18114380.0,29.229999999999997,62.3
2020,Jawa Tengah,Kab. Kendal,51.54,19.88,9.49,11.31,1.29,3.09,0.88,2.07,0.45,40740.0,14870173.0,28.13,71.42
2020,Jawa Tengah,Kab. Batang,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,24052.0,8778812.0,39.34,54.71
2020,Jawa Tengah,Kab. Pemalang,40.0,5.0,10.0,25.0,2.0,4.0,5.0,7.0,2.0,39170.0,14297065.0,53.0,45.0
2020,Jawa Tengah,Kab. Tegal,39.0,20.8,8.7,14.5,5.2,3.5,4.8,1.6,1.9,101857.0,37177831.0,38.3,59.8
2020,Jawa Tengah,Kab. Brebes,1.0,80.0,1.0,15.0,1.0,2.58,1.0,2.27,1.0,98938.0,36112352.0,22.849999999999998,81.0
2020,Jawa Tengah,Kota Magelang,33.7,13.3,18.8,21.5,0.8,1.8,0.5,3.7,5.9,8961.0,3270911.0,47.099999999999994,47.0
2020,Jawa Tengah,Kota Salatiga,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,11403.0,4162001.0,39.34,54.71
2020,Jawa Tengah,Kota Semarang,60.79,14.21,10.18,17.2,1.22,4.94,1.0,1.79,2.88,127674.0,46601079.0,36.33,75.0
2020,D.I. Yogyakarta,Kab. Kulon Progo,67.18,14.21,12.6,17.22,1.68,0.21,1.95,1.11,7.12,17456.0,6371367.0,34.77,81.39000000000001
2020,D.I. Yogyakarta,Kab. Bantul,60.54,2.8,6.26,24.33,1.66,0.82,0.04,2.34,1.21,52609.0,19202191.0,35.44999999999999,63.339999999999996
2020,D.I. Yogyakarta,Kab. Gunungkidul,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,36074.0,13167116.0,39.34,54.71
2020,D.I. Yogyakarta,Kab. Sleman,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,70195.0,25621007.0,39.34,54.71
2020,D.I. Yogyakarta,Kota Yogyakarta,50.21,10.91,6.18,10.79,2.12,0.68,0.13,10.66,8.32,36079.0,13168926.0,30.56,61.120000000000005
2020,Jawa Timur,Kab. Pacitan,68.4,2.9,8.3,17.0,0.5,0.2,0.2,0.5,2.0,28578.0,10430804.0,26.7,71.30000000000001
2020,Jawa Timur,Kab. Ponorogo,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,34913.0,12743245.0,39.34,54.71
2020,Jawa Timur,Kab. Trenggalek,32.0,3.0,31.0,29.0,1.0,1.0,1.0,1.0,1.0,30010.0,10953665.0,64.0,35.0
2020,Jawa Timur,Kab. Blitar,70.85,1.0,12.45,7.5,0.9,1.94,0.52,0.92,3.92,42257.0,15423767.0,24.23,71.85
2020,Jawa Timur,Kab. Lumajang,42.48,17.52,7.71,18.2,1.16,3.28,1.46,1.52,6.67,50146.0,18303337.0,33.330000000000005,60.0
2020,Jawa Timur,Kab. Bondowoso,60.22,2.32,7.63,25.3,1.2,1.13,1.2,1.0,7.12,28718.0,10481919.0,37.46000000000001,62.54
2020,Jawa Timur,Kab. Situbondo,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,25936.0,9466576.0,39.34,54.71
2020,Jawa Timur,Kab. Probolinggo,20.0,32.0,16.6,16.9,0.4,0.5,12.0,0.2,1.4,45845.0,16733513.0,46.6,52.0
2020,Jawa Timur,Kab. Sidoarjo,70.3,1.4,8.5,11.0,0.2,1.1,0.2,0.5,6.8,108624.0,39647690.0,21.5,71.7
2020,Jawa Timur,Kab. Jombang,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,52722.0,19243705.0,39.34,54.71
2020,Jawa Timur,Kab. Nganjuk,7.46,54.13,2.71,6.41,0.23,9.62,0.25,0.74,18.45,42294.0,15437354.0,19.959999999999997,61.59
2020,Jawa Timur,Kab. Magetan,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,27930.0,10194450.0,39.34,54.71
2020,Jawa Timur,Kab. Ngawi,38.3,3.8,10.4,30.6,2.4,2.3,3.7,3.5,5.1,36652.0,13377892.0,52.9,42.099999999999994
2020,Jawa Timur,Kab. Tuban,58.52,15.32,5.78,11.02,0.17,1.62,0.1,1.33,6.14,49313.0,17999108.0,20.020000000000003,73.84
2020,Jawa Timur,Kab. Gresik,40.0,1.0,11.0,16.0,2.0,1.0,1.0,1.0,27.0,32780.0,11964837.0,32.0,41.0
2020,Jawa Timur,Kab. Pamekasan,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,27219.0,9935012.0,39.34,54.71
2020,Jawa Timur,Kab. Sumenep,63.86,1.35,7.61,13.18,3.2,1.31,0.29,0.96,11.44,36380.0,13278873.0,26.549999999999997,65.21
2020,Jawa Timur,Kota Kediri,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,15093.0,5509109.0,39.34,54.71
2020,Jawa Timur,Kota Blitar,53.0,13.6,5.2,9.1,0.8,2.9,3.0,3.4,9.0,7457.0,2721969.0,24.4,66.6
2020,Jawa Timur,Kota Malang,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,67778.0,24738919.0,39.34,54.71
2020,Jawa Timur,Kota Probolinggo,59.25,4.81,10.87,18.38,0.87,0.93,1.38,1.07,2.44,9575.0,3494948.0,33.5,64.06
2020,Jawa Timur,Kota Pasuruan,10.11,6.4,1.35,6.06,0.07,0.67,0.07,0.13,75.14,13259.0,4839473.0,8.350000000000001,16.509999999999998
2020,Jawa Timur,Kota Mojokerto,75.0,5.5,7.5,3.0,1.8,4.0,1.2,0.5,1.5,6518.0,2379034.0,18.0,80.5
2020,Jawa Timur,Kota Madiun,81.0,0.5,8.0,4.0,3.0,1.0,1.0,1.0,0.5,11817.0,4313355.0,18.0,81.5
2020,Jawa Timur,Kota Surabaya,54.31,1.61,14.63,19.44,0.48,1.47,2.33,1.12,4.61,222262.0,81125510.0,39.46999999999999,55.92
2020,Banten,Kab. Lebak,30.0,12.0,10.0,15.0,8.0,5.0,5.0,10.0,5.0,51426.0,18770621.0,53.0,42.0
2020,Banten,Kab. Serang,63.01,14.21,9.13,20.02,1.21,0.24,1.95,1.83,4.56,113584.0,41458197.0,34.379999999999995,77.22
2020,Banten,Kota Cilegon,27.37,14.21,27.68,41.41,3.2,2.58,1.95,7.81,7.12,37386.0,13645800.0,84.63000000000001,41.58
2020,Banten,Kota Serang,65.0,4.0,8.0,20.0,0.5,0.75,0.5,0.25,1.0,52175.0,19044006.0,30.0,69.0
2020,Banten,Kota Tangerang Selatan,35.63,14.08,13.45,17.37,0.38,0.67,0.48,0.85,17.09,107056.0,39075387.0,33.2,49.71
2020,Bali,Kab. Jembrana,11.22,30.88,11.1,22.1,2.1,7.0,7.0,2.7,5.9,16470.0,6011532.0,52.00000000000001,42.1
2020,Bali,Kab. Tabanan,5.0,39.0,37.0,42.0,3.2,2.58,1.95,2.0,7.12,23082.0,8424748.0,88.73,44.0
2020,Bali,Kab. Badung,16.0,33.9,5.96,27.61,2.63,2.16,0.67,0.99,10.08,28124.0,10265416.0,40.02,49.9
2020,Bali,Kab. Gianyar,40.5,58.73,10.89,17.08,3.15,0.76,0.74,2.27,8.65,43886.0,16018208.0,34.89,99.22999999999999
2020,Bali,Kab. Bangli,15.0,67.0,2.0,3.11,11.0,0.09,0.5,1.2,0.1,10898.0,3977741.0,17.9,82.0
